# decoded solutions
Answer 1: x1=1, x2=3, x3=2
Answer 12354: x1=3, x2=1, x3=2
Answer 12355: x1=1, x2=3, x3=2
Answer 12356: x1=3, x2=1, x3=2
Answer 12357: x1=1, x2=3, x3=2
Answer 12358: x1=1, x2=3, x3=2
Answer 12359: x1=3, x2=1, x3=2
Answer 12360: x1=3, x2=1, x3=2
Answer 12361: x1=1, x2=3, x3=2
Answer 12362: x1=3, x2=1, x3=2
Answer 12363: x1=1, x2=3, x3=2
Answer 12364: x1=3, x2=1, x3=2
Answer 12365: x1=1, x2=3, x3=2
Answer 12366: x1=1, x2=3, x3=2
Answer 12367: x1=3, x2=1, x3=2
Answer 12368: x1=3, x2=1, x3=2
Answer 12369: x1=1, x2=3, x3=2
Answer 12370: x1=3, x2=1, x3=2
Answer 12371: x1=1, x2=3, x3=2
Answer 12372: x1=3, x2=1, x3=2
Answer 12373: x1=1, x2=3, x3=2
Answer 12374: x1=1, x2=3, x3=2
Answer 12375: x1=3, x2=1, x3=2
Answer 12376: x1=3, x2=1, x3=2
Answer 12377: x1=1, x2=3, x3=2
Answer 12378: x1=3, x2=1, x3=2
Answer 12379: x1=1, x2=3, x3=2
Answer 12380: x1=3, x2=1, x3=2
Answer 12381: x1=1, x2=3, x3=2
Answer 12382: x1=1, x2=3, x3=2
Answer 12383: x1=3, x2=1, x3=2
Answer 12384: x1=3, x2=1, x3=2
Answer 12385: x1=1, x2=3, x3=2
Answer 12386: x1=3, x2=1, x3=2
Answer 12387: x1=1, x2=3, x3=2
Answer 12388: x1=3, x2=1, x3=2
Answer 12389: x1=1, x2=3, x3=2
Answer 12390: x1=1, x2=3, x3=2
Answer 12391: x1=3, x2=1, x3=2
Answer 12392: x1=3, x2=1, x3=2
Answer 12393: x1=1, x2=3, x3=2
Answer 12394: x1=3, x2=1, x3=2
Answer 12395: x1=1, x2=3, x3=2
Answer 12396: x1=3, x2=1, x3=2
Answer 12397: x1=1, x2=3, x3=2
Answer 12398: x1=1, x2=3, x3=2
Answer 12399: x1=3, x2=1, x3=2
Answer 12400: x1=3, x2=1, x3=2
Answer 12401: x1=1, x2=3, x3=2
Answer 12402: x1=3, x2=1, x3=2
Answer 12403: x1=1, x2=3, x3=2
Answer 12404: x1=3, x2=1, x3=2
Answer 12405: x1=1, x2=3, x3=2
Answer 12406: x1=1, x2=3, x3=2
Answer 12407: x1=3, x2=1, x3=2
Answer 12408: x1=3, x2=1, x3=2
Answer 12409: x1=1, x2=3, x3=2
Answer 12410: x1=3, x2=1, x3=2
Answer 12411: x1=1, x2=3, x3=2
Answer 12412: x1=3, x2=1, x3=2
Answer 12413: x1=1, x2=3, x3=2
Answer 12414: x1=1, x2=3, x3=2
Answer 12415: x1=3, x2=1, x3=2
Answer 12416: x1=3, x2=1, x3=2
Answer 12417: x1=1, x2=3, x3=2
Answer 12418: x1=3, x2=1, x3=2
Answer 12419: x1=1, x2=3, x3=2
Answer 12420: x1=3, x2=1, x3=2
Answer 12421: x1=1, x2=3, x3=2
Answer 12422: x1=1, x2=3, x3=2
Answer 12423: x1=3, x2=1, x3=2
Answer 12424: x1=3, x2=1, x3=2
Answer 12425: x1=1, x2=3, x3=2
Answer 12426: x1=3, x2=1, x3=2
Answer 12427: x1=1, x2=3, x3=2
Answer 12428: x1=3, x2=1, x3=2
Answer 12429: x1=1, x2=3, x3=2
Answer 12430: x1=1, x2=3, x3=2
Answer 12431: x1=3, x2=1, x3=2
Answer 12432: x1=3, x2=1, x3=2
Answer 12433: x1=1, x2=3, x3=2
Answer 12434: x1=3, x2=1, x3=2
Answer 12435: x1=1, x2=3, x3=2
Answer 12436: x1=3, x2=1, x3=2
Answer 12437: x1=1, x2=3, x3=2
Answer 12438: x1=1, x2=3, x3=2
Answer 12439: x1=3, x2=1, x3=2
Answer 12440: x1=3, x2=1, x3=2
Answer 12441: x1=1, x2=3, x3=2
Answer 12442: x1=3, x2=1, x3=2
Answer 12443: x1=1, x2=3, x3=2
Answer 12444: x1=3, x2=1, x3=2
Answer 12445: x1=1, x2=3, x3=2
Answer 12446: x1=1, x2=3, x3=2
Answer 12447: x1=3, x2=1, x3=2
Answer 12448: x1=3, x2=1, x3=2
Answer 12449: x1=1, x2=3, x3=2
Answer 12450: x1=3, x2=1, x3=2
Answer 12451: x1=1, x2=3, x3=2
Answer 12452: x1=3, x2=1, x3=2
Answer 12453: x1=1, x2=3, x3=2
Answer 12454: x1=1, x2=3, x3=2
Answer 12455: x1=3, x2=1, x3=2
Answer 12456: x1=3, x2=1, x3=2
Answer 12457: x1=1, x2=3, x3=2
Answer 12458: x1=3, x2=1, x3=2
Answer 12459: x1=1, x2=3, x3=2
Answer 12460: x1=3, x2=1, x3=2
Answer 12461: x1=1, x2=3, x3=2
Answer 12462: x1=1, x2=3, x3=2
Answer 12463: x1=3, x2=1, x3=2
Answer 12464: x1=3, x2=1, x3=2
Answer 12465: x1=1, x2=3, x3=2
Answer 12466: x1=3, x2=1, x3=2
Answer 12467: x1=1, x2=3, x3=2
Answer 12468: x1=3, x2=1, x3=2
Answer 12469: x1=1, x2=3, x3=2
Answer 12470: x1=1, x2=3, x3=2
Answer 12471: x1=3, x2=1, x3=2
Answer 12472: x1=3, x2=1, x3=2
Answer 12473: x1=1, x2=3, x3=2
Answer 12474: x1=3, x2=1, x3=2
Answer 12475: x1=1, x2=3, x3=2
Answer 12476: x1=3, x2=1, x3=2
Answer 12477: x1=1, x2=3, x3=2
Answer 12478: x1=1, x2=3, x3=2
Answer 12479: x1=3, x2=1, x3=2
Answer 12480: x1=3, x2=1, x3=2
Answer 12481: x1=1, x2=3, x3=2
Answer 12482: x1=3, x2=1, x3=2
Answer 12483: x1=1, x2=3, x3=2
Answer 12484: x1=3, x2=1, x3=2
Answer 12485: x1=1, x2=3, x3=2
Answer 12486: x1=1, x2=3, x3=2
Answer 12487: x1=3, x2=1, x3=2
Answer 12488: x1=3, x2=1, x3=2
Answer 12489: x1=1, x2=3, x3=2
Answer 12490: x1=3, x2=1, x3=2
Answer 12491: x1=1, x2=3, x3=2
Answer 12492: x1=3, x2=1, x3=2
Answer 12493: x1=1, x2=3, x3=2
Answer 12494: x1=1, x2=3, x3=2
Answer 12495: x1=3, x2=1, x3=2
Answer 12496: x1=3, x2=1, x3=2
Answer 12497: x1=1, x2=3, x3=2
Answer 12498: x1=3, x2=1, x3=2
Answer 12499: x1=1, x2=3, x3=2
Answer 12500: x1=3, x2=1, x3=2
Answer 12501: x1=1, x2=3, x3=2
Answer 12502: x1=1, x2=3, x3=2
Answer 12503: x1=3, x2=1, x3=2
Answer 12504: x1=3, x2=1, x3=2
Answer 12505: x1=1, x2=3, x3=2
Answer 12506: x1=3, x2=1, x3=2
Answer 12507: x1=1, x2=3, x3=2
Answer 12508: x1=3, x2=1, x3=2
Answer 12509: x1=1, x2=3, x3=2
Answer 12510: x1=1, x2=3, x3=2
Answer 12511: x1=3, x2=1, x3=2
Answer 12512: x1=3, x2=1, x3=2
Answer 12513: x1=1, x2=3, x3=2
Answer 12514: x1=3, x2=1, x3=2
Answer 12515: x1=1, x2=3, x3=2
Answer 12516: x1=3, x2=1, x3=2
Answer 12517: x1=1, x2=3, x3=2
Answer 12518: x1=1, x2=3, x3=2
Answer 12519: x1=3, x2=1, x3=2
Answer 12520: x1=3, x2=1, x3=2
Answer 12521: x1=1, x2=3, x3=2
Answer 12522: x1=3, x2=1, x3=2
Answer 12523: x1=1, x2=3, x3=2
Answer 12524: x1=3, x2=1, x3=2
Answer 12525: x1=1, x2=3, x3=2
Answer 12526: x1=1, x2=3, x3=2
Answer 12527: x1=3, x2=1, x3=2
Answer 12528: x1=3, x2=1, x3=2
Answer 12529: x1=1, x2=3, x3=2
Answer 12530: x1=3, x2=1, x3=2
Answer 12531: x1=1, x2=3, x3=2
Answer 12532: x1=3, x2=1, x3=2
Answer 12533: x1=1, x2=3, x3=2
Answer 12534: x1=1, x2=3, x3=2
Answer 12535: x1=3, x2=1, x3=2
Answer 12536: x1=3, x2=1, x3=2
Answer 12537: x1=1, x2=3, x3=2
Answer 12538: x1=3, x2=1, x3=2
Answer 12539: x1=1, x2=3, x3=2
Answer 12540: x1=3, x2=1, x3=2
Answer 12541: x1=1, x2=3, x3=2
Answer 12542: x1=1, x2=3, x3=2
Answer 12543: x1=3, x2=1, x3=2
Answer 12544: x1=3, x2=1, x3=2
Answer 12545: x1=1, x2=3, x3=2
Answer 12546: x1=3, x2=1, x3=2
Answer 12547: x1=1, x2=3, x3=2
Answer 12548: x1=3, x2=1, x3=2
Answer 12549: x1=1, x2=3, x3=2
Answer 12550: x1=1, x2=3, x3=2
Answer 12551: x1=3, x2=1, x3=2
Answer 12552: x1=3, x2=1, x3=2
Answer 12553: x1=1, x2=3, x3=2
Answer 12554: x1=3, x2=1, x3=2
Answer 12555: x1=1, x2=3, x3=2
Answer 12556: x1=3, x2=1, x3=2
Answer 12557: x1=1, x2=3, x3=2
Answer 12558: x1=1, x2=3, x3=2
Answer 12559: x1=3, x2=1, x3=2
Answer 12560: x1=3, x2=1, x3=2
Answer 12561: x1=1, x2=3, x3=2
Answer 12562: x1=3, x2=1, x3=2
Answer 12563: x1=1, x2=3, x3=2
Answer 12564: x1=3, x2=1, x3=2
Answer 12565: x1=1, x2=3, x3=2
Answer 12566: x1=1, x2=3, x3=2
Answer 12567: x1=3, x2=1, x3=2
Answer 12568: x1=3, x2=1, x3=2
Answer 12569: x1=1, x2=3, x3=2
Answer 12570: x1=3, x2=1, x3=2
Answer 12571: x1=1, x2=3, x3=2
Answer 12572: x1=3, x2=1, x3=2
Answer 12573: x1=1, x2=3, x3=2
Answer 12574: x1=1, x2=3, x3=2
Answer 12575: x1=3, x2=1, x3=2
Answer 12576: x1=3, x2=1, x3=2
Answer 12577: x1=1, x2=3, x3=2
Answer 12578: x1=3, x2=1, x3=2
Answer 12579: x1=1, x2=3, x3=2
Answer 12580: x1=3, x2=1, x3=2
Answer 12581: x1=1, x2=3, x3=2
Answer 12582: x1=1, x2=3, x3=2
Answer 12583: x1=3, x2=1, x3=2
Answer 12584: x1=3, x2=1, x3=2
Answer 12585: x1=1, x2=3, x3=2
Answer 12586: x1=3, x2=1, x3=2
Answer 12587: x1=1, x2=3, x3=2
Answer 12588: x1=3, x2=1, x3=2
Answer 12589: x1=1, x2=3, x3=2
Answer 12590: x1=1, x2=3, x3=2
Answer 12591: x1=3, x2=1, x3=2
Answer 12592: x1=3, x2=1, x3=2
Answer 12593: x1=1, x2=3, x3=2
Answer 12594: x1=3, x2=1, x3=2
Answer 12595: x1=1, x2=3, x3=2
Answer 12596: x1=3, x2=1, x3=2
Answer 12597: x1=1, x2=3, x3=2
Answer 12598: x1=1, x2=3, x3=2
Answer 12599: x1=3, x2=1, x3=2
Answer 12600: x1=3, x2=1, x3=2
Answer 12601: x1=1, x2=3, x3=2
Answer 12602: x1=3, x2=1, x3=2
Answer 12603: x1=1, x2=3, x3=2
Answer 12604: x1=3, x2=1, x3=2
Answer 12605: x1=1, x2=3, x3=2
Answer 12606: x1=1, x2=3, x3=2
Answer 12607: x1=3, x2=1, x3=2
Answer 12608: x1=3, x2=1, x3=2
Answer 12609: x1=1, x2=3, x3=2
Answer 12610: x1=3, x2=1, x3=2
Answer 12611: x1=1, x2=3, x3=2
Answer 12612: x1=3, x2=1, x3=2
Answer 12613: x1=1, x2=3, x3=2
Answer 12614: x1=1, x2=3, x3=2
Answer 12615: x1=3, x2=1, x3=2
Answer 12616: x1=3, x2=1, x3=2
Answer 12617: x1=1, x2=3, x3=2
Answer 12618: x1=3, x2=1, x3=2
Answer 12619: x1=1, x2=3, x3=2
Answer 12620: x1=3, x2=1, x3=2
Answer 12621: x1=1, x2=3, x3=2
Answer 12622: x1=1, x2=3, x3=2
Answer 12623: x1=3, x2=1, x3=2
Answer 12624: x1=3, x2=1, x3=2
Answer 12625: x1=1, x2=3, x3=2
Answer 12626: x1=3, x2=1, x3=2
Answer 12627: x1=1, x2=3, x3=2
Answer 12628: x1=3, x2=1, x3=2
Answer 12629: x1=1, x2=3, x3=2
Answer 12630: x1=1, x2=3, x3=2
Answer 12631: x1=3, x2=1, x3=2
Answer 12632: x1=3, x2=1, x3=2
Answer 12633: x1=1, x2=3, x3=2
Answer 12634: x1=3, x2=1, x3=2
Answer 12635: x1=1, x2=3, x3=2
Answer 12636: x1=3, x2=1, x3=2
Answer 12637: x1=1, x2=3, x3=2
Answer 12638: x1=1, x2=3, x3=2
Answer 12639: x1=3, x2=1, x3=2
Answer 12640: x1=3, x2=1, x3=2
Answer 12641: x1=1, x2=3, x3=2
Answer 12642: x1=3, x2=1, x3=2
Answer 12643: x1=1, x2=3, x3=2
Answer 12644: x1=3, x2=1, x3=2
Answer 12645: x1=1, x2=3, x3=2
Answer 12646: x1=1, x2=3, x3=2
Answer 12647: x1=3, x2=1, x3=2
Answer 12648: x1=3, x2=1, x3=2
Answer 12649: x1=1, x2=3, x3=2
Answer 12650: x1=3, x2=1, x3=2
Answer 12651: x1=1, x2=3, x3=2
Answer 12652: x1=3, x2=1, x3=2
Answer 12653: x1=1, x2=3, x3=2
Answer 12654: x1=1, x2=3, x3=2
Answer 12655: x1=3, x2=1, x3=2
Answer 12656: x1=3, x2=1, x3=2
Answer 12657: x1=1, x2=3, x3=2
Answer 12658: x1=3, x2=1, x3=2
Answer 12659: x1=1, x2=3, x3=2
Answer 12660: x1=3, x2=1, x3=2
Answer 12661: x1=1, x2=3, x3=2
Answer 12662: x1=1, x2=3, x3=2
Answer 12663: x1=3, x2=1, x3=2
Answer 12664: x1=3, x2=1, x3=2
Answer 12665: x1=1, x2=3, x3=2
Answer 12666: x1=3, x2=1, x3=2
Answer 12667: x1=1, x2=3, x3=2
Answer 12668: x1=3, x2=1, x3=2
Answer 12669: x1=1, x2=3, x3=2
Answer 12670: x1=1, x2=3, x3=2
Answer 12671: x1=3, x2=1, x3=2
Answer 12672: x1=3, x2=1, x3=2
Answer 12673: x1=1, x2=3, x3=2
Answer 12674: x1=3, x2=1, x3=2
Answer 12675: x1=1, x2=3, x3=2
Answer 12676: x1=3, x2=1, x3=2
Answer 12677: x1=1, x2=3, x3=2
Answer 12678: x1=1, x2=3, x3=2
Answer 12679: x1=3, x2=1, x3=2
Answer 12680: x1=3, x2=1, x3=2
Answer 12681: x1=1, x2=3, x3=2
Answer 12682: x1=3, x2=1, x3=2
Answer 12683: x1=1, x2=3, x3=2
Answer 12684: x1=3, x2=1, x3=2
Answer 12685: x1=1, x2=3, x3=2
Answer 12686: x1=1, x2=3, x3=2
Answer 12687: x1=3, x2=1, x3=2
Answer 12688: x1=3, x2=1, x3=2
Answer 12689: x1=1, x2=3, x3=2
Answer 12690: x1=3, x2=1, x3=2
Answer 12691: x1=1, x2=3, x3=2
Answer 12692: x1=3, x2=1, x3=2
Answer 12693: x1=1, x2=3, x3=2
Answer 12694: x1=1, x2=3, x3=2
Answer 12695: x1=3, x2=1, x3=2
Answer 12696: x1=3, x2=1, x3=2
Answer 12697: x1=1, x2=3, x3=2
Answer 12698: x1=3, x2=1, x3=2
Answer 12699: x1=1, x2=3, x3=2
Answer 12700: x1=3, x2=1, x3=2
Answer 12701: x1=1, x2=3, x3=2
Answer 12702: x1=1, x2=3, x3=2
Answer 12703: x1=3, x2=1, x3=2
Answer 12704: x1=3, x2=1, x3=2
Answer 12705: x1=1, x2=3, x3=2
Answer 12706: x1=3, x2=1, x3=2
Answer 12707: x1=1, x2=3, x3=2
Answer 12708: x1=3, x2=1, x3=2
Answer 12709: x1=1, x2=3, x3=2
Answer 12710: x1=1, x2=3, x3=2
Answer 12711: x1=3, x2=1, x3=2
Answer 12712: x1=3, x2=1, x3=2
Answer 12713: x1=1, x2=3, x3=2
Answer 12714: x1=3, x2=1, x3=2
Answer 12715: x1=1, x2=3, x3=2
Answer 12716: x1=3, x2=1, x3=2
Answer 12717: x1=1, x2=3, x3=2
Answer 12718: x1=1, x2=3, x3=2
Answer 12719: x1=3, x2=1, x3=2
Answer 12720: x1=3, x2=1, x3=2
Answer 12721: x1=1, x2=3, x3=2
Answer 12722: x1=3, x2=1, x3=2
Answer 12723: x1=1, x2=3, x3=2
Answer 12724: x1=3, x2=1, x3=2
Answer 12725: x1=1, x2=3, x3=2
Answer 12726: x1=1, x2=3, x3=2
Answer 12727: x1=3, x2=1, x3=2
Answer 12728: x1=3, x2=1, x3=2
Answer 12729: x1=1, x2=3, x3=2
Answer 12730: x1=3, x2=1, x3=2
Answer 12731: x1=1, x2=3, x3=2
Answer 12732: x1=3, x2=1, x3=2
Answer 12733: x1=1, x2=3, x3=2
Answer 12734: x1=1, x2=3, x3=2
Answer 12735: x1=3, x2=1, x3=2
Answer 12736: x1=3, x2=1, x3=2
Answer 12737: x1=1, x2=3, x3=2
Answer 12738: x1=3, x2=1, x3=2
Answer 12739: x1=1, x2=3, x3=2
Answer 12740: x1=3, x2=1, x3=2
Answer 12741: x1=1, x2=3, x3=2
Answer 12742: x1=1, x2=3, x3=2
Answer 12743: x1=3, x2=1, x3=2
Answer 12744: x1=3, x2=1, x3=2
Answer 12745: x1=1, x2=3, x3=2
Answer 12746: x1=3, x2=1, x3=2
Answer 12747: x1=1, x2=3, x3=2
Answer 12748: x1=3, x2=1, x3=2
Answer 12749: x1=1, x2=3, x3=2
Answer 12750: x1=1, x2=3, x3=2
Answer 12751: x1=3, x2=1, x3=2
Answer 12752: x1=3, x2=1, x3=2
Answer 12753: x1=1, x2=3, x3=2
Answer 12754: x1=3, x2=1, x3=2
Answer 12755: x1=1, x2=3, x3=2
Answer 12756: x1=3, x2=1, x3=2
Answer 12757: x1=1, x2=3, x3=2
Answer 12758: x1=1, x2=3, x3=2
Answer 12759: x1=3, x2=1, x3=2
Answer 12760: x1=3, x2=1, x3=2
Answer 12761: x1=1, x2=3, x3=2
Answer 12762: x1=3, x2=1, x3=2
Answer 12763: x1=1, x2=3, x3=2
Answer 12764: x1=3, x2=1, x3=2
Answer 12765: x1=1, x2=3, x3=2
Answer 12766: x1=1, x2=3, x3=2
Answer 12767: x1=3, x2=1, x3=2
Answer 12768: x1=3, x2=1, x3=2
Answer 12769: x1=1, x2=3, x3=2
Answer 12770: x1=3, x2=1, x3=2
Answer 12771: x1=1, x2=3, x3=2
Answer 12772: x1=3, x2=1, x3=2
Answer 12773: x1=1, x2=3, x3=2
Answer 12774: x1=1, x2=3, x3=2
Answer 12775: x1=3, x2=1, x3=2
Answer 12776: x1=3, x2=1, x3=2
Answer 12777: x1=1, x2=3, x3=2
Answer 12778: x1=3, x2=1, x3=2
Answer 12779: x1=1, x2=3, x3=2
Answer 12780: x1=3, x2=1, x3=2
Answer 12781: x1=1, x2=3, x3=2
Answer 12782: x1=1, x2=3, x3=2
Answer 12783: x1=3, x2=1, x3=2
Answer 12784: x1=3, x2=1, x3=2
Answer 12785: x1=1, x2=3, x3=2
Answer 12786: x1=3, x2=1, x3=2
Answer 12787: x1=1, x2=3, x3=2
Answer 12788: x1=3, x2=1, x3=2
Answer 12789: x1=1, x2=3, x3=2
Answer 12790: x1=1, x2=3, x3=2
Answer 12791: x1=3, x2=1, x3=2
Answer 12792: x1=3, x2=1, x3=2
Answer 12793: x1=1, x2=3, x3=2
Answer 12794: x1=3, x2=1, x3=2
Answer 12795: x1=1, x2=3, x3=2
Answer 12796: x1=3, x2=1, x3=2
Answer 12797: x1=1, x2=3, x3=2
Answer 12798: x1=1, x2=3, x3=2
Answer 12799: x1=3, x2=1, x3=2
Answer 12800: x1=3, x2=1, x3=2
Answer 12801: x1=1, x2=3, x3=2
Answer 12802: x1=3, x2=1, x3=2
Answer 12803: x1=1, x2=3, x3=2
Answer 12804: x1=3, x2=1, x3=2
Answer 12805: x1=1, x2=3, x3=2
Answer 12806: x1=1, x2=3, x3=2
Answer 12807: x1=3, x2=1, x3=2
Answer 12808: x1=3, x2=1, x3=2
Answer 12809: x1=1, x2=3, x3=2
Answer 12810: x1=3, x2=1, x3=2
Answer 12811: x1=1, x2=3, x3=2
Answer 12812: x1=3, x2=1, x3=2
Answer 12813: x1=1, x2=3, x3=2
Answer 12814: x1=1, x2=3, x3=2
Answer 12815: x1=3, x2=1, x3=2
Answer 12816: x1=3, x2=1, x3=2
Answer 12817: x1=1, x2=3, x3=2
Answer 12818: x1=3, x2=1, x3=2
Answer 12819: x1=1, x2=3, x3=2
Answer 12820: x1=3, x2=1, x3=2
Answer 12821: x1=1, x2=3, x3=2
Answer 12822: x1=1, x2=3, x3=2
Answer 12823: x1=3, x2=1, x3=2
Answer 12824: x1=3, x2=1, x3=2
Answer 12825: x1=1, x2=3, x3=2
Answer 12826: x1=3, x2=1, x3=2
Answer 12827: x1=1, x2=3, x3=2
Answer 12828: x1=3, x2=1, x3=2
Answer 12829: x1=1, x2=3, x3=2
Answer 12830: x1=1, x2=3, x3=2
Answer 12831: x1=3, x2=1, x3=2
Answer 12832: x1=3, x2=1, x3=2
Answer 12833: x1=1, x2=3, x3=2
Answer 12834: x1=3, x2=1, x3=2
Answer 12835: x1=1, x2=3, x3=2
Answer 12836: x1=3, x2=1, x3=2
Answer 12837: x1=1, x2=3, x3=2
Answer 12838: x1=1, x2=3, x3=2
Answer 12839: x1=3, x2=1, x3=2
Answer 12840: x1=3, x2=1, x3=2
Answer 12841: x1=1, x2=3, x3=2
Answer 12842: x1=3, x2=1, x3=2
Answer 12843: x1=1, x2=3, x3=2
Answer 12844: x1=3, x2=1, x3=2
Answer 12845: x1=1, x2=3, x3=2
Answer 12846: x1=1, x2=3, x3=2
Answer 12847: x1=3, x2=1, x3=2
Answer 12848: x1=3, x2=1, x3=2
Answer 12849: x1=1, x2=3, x3=2
Answer 12850: x1=3, x2=1, x3=2
Answer 12851: x1=1, x2=3, x3=2
Answer 12852: x1=3, x2=1, x3=2
Answer 12853: x1=1, x2=3, x3=2
Answer 12854: x1=1, x2=3, x3=2
Answer 12855: x1=3, x2=1, x3=2
Answer 12856: x1=3, x2=1, x3=2
Answer 12857: x1=1, x2=3, x3=2
Answer 12858: x1=3, x2=1, x3=2
Answer 12859: x1=1, x2=3, x3=2
Answer 12860: x1=3, x2=1, x3=2
Answer 12861: x1=1, x2=3, x3=2
Answer 12862: x1=1, x2=3, x3=2
Answer 12863: x1=3, x2=1, x3=2
Answer 12864: x1=3, x2=1, x3=2
Answer 12865: x1=1, x2=3, x3=2
Answer 12866: x1=3, x2=1, x3=2
Answer 12867: x1=1, x2=3, x3=2
Answer 12868: x1=3, x2=1, x3=2
Answer 12869: x1=1, x2=3, x3=2
Answer 12870: x1=1, x2=3, x3=2
Answer 12871: x1=3, x2=1, x3=2
Answer 12872: x1=3, x2=1, x3=2
Answer 12873: x1=1, x2=3, x3=2
Answer 12874: x1=3, x2=1, x3=2
Answer 12875: x1=1, x2=3, x3=2
Answer 12876: x1=3, x2=1, x3=2
Answer 12877: x1=1, x2=3, x3=2
Answer 12878: x1=1, x2=3, x3=2
Answer 12879: x1=3, x2=1, x3=2
Answer 12880: x1=3, x2=1, x3=2
Answer 12881: x1=1, x2=3, x3=2
Answer 12882: x1=3, x2=1, x3=2
Answer 12883: x1=1, x2=3, x3=2
Answer 12884: x1=3, x2=1, x3=2
Answer 12885: x1=1, x2=3, x3=2
Answer 12886: x1=1, x2=3, x3=2
Answer 12887: x1=3, x2=1, x3=2
Answer 12888: x1=3, x2=1, x3=2
Answer 12889: x1=1, x2=3, x3=2
Answer 12890: x1=3, x2=1, x3=2
Answer 12891: x1=1, x2=3, x3=2
Answer 12892: x1=3, x2=1, x3=2
Answer 12893: x1=1, x2=3, x3=2
Answer 12894: x1=1, x2=3, x3=2
Answer 12895: x1=3, x2=1, x3=2
Answer 12896: x1=3, x2=1, x3=2
Answer 12897: x1=1, x2=3, x3=2
Answer 12898: x1=3, x2=1, x3=2
Answer 12899: x1=1, x2=3, x3=2
Answer 12900: x1=3, x2=1, x3=2
Answer 12901: x1=1, x2=3, x3=2
Answer 12902: x1=1, x2=3, x3=2
Answer 12903: x1=3, x2=1, x3=2
Answer 12904: x1=3, x2=1, x3=2
Answer 12905: x1=1, x2=3, x3=2
Answer 12906: x1=3, x2=1, x3=2
Answer 12907: x1=1, x2=3, x3=2
Answer 12908: x1=3, x2=1, x3=2
Answer 12909: x1=1, x2=3, x3=2
Answer 12910: x1=1, x2=3, x3=2
Answer 12911: x1=3, x2=1, x3=2
Answer 12912: x1=3, x2=1, x3=2
Answer 12913: x1=1, x2=3, x3=2
Answer 12914: x1=3, x2=1, x3=2
Answer 12915: x1=1, x2=3, x3=2
Answer 12916: x1=3, x2=1, x3=2
Answer 12917: x1=1, x2=3, x3=2
Answer 12918: x1=1, x2=3, x3=2
Answer 12919: x1=3, x2=1, x3=2
Answer 12920: x1=3, x2=1, x3=2
Answer 12921: x1=1, x2=3, x3=2
Answer 12922: x1=3, x2=1, x3=2
Answer 12923: x1=1, x2=3, x3=2
Answer 12924: x1=3, x2=1, x3=2
Answer 12925: x1=1, x2=3, x3=2
Answer 12926: x1=1, x2=3, x3=2
Answer 12927: x1=3, x2=1, x3=2
Answer 12928: x1=3, x2=1, x3=2
Answer 12929: x1=1, x2=3, x3=2
Answer 12930: x1=3, x2=1, x3=2
Answer 12931: x1=1, x2=3, x3=2
Answer 12932: x1=3, x2=1, x3=2
Answer 12933: x1=1, x2=3, x3=2
Answer 12934: x1=1, x2=3, x3=2
Answer 12935: x1=3, x2=1, x3=2
Answer 12936: x1=3, x2=1, x3=2
Answer 12937: x1=1, x2=3, x3=2
Answer 12938: x1=3, x2=1, x3=2
Answer 12939: x1=1, x2=3, x3=2
Answer 12940: x1=3, x2=1, x3=2
Answer 12941: x1=1, x2=3, x3=2
Answer 12942: x1=1, x2=3, x3=2
Answer 12943: x1=3, x2=1, x3=2
Answer 12944: x1=3, x2=1, x3=2
Answer 12945: x1=1, x2=3, x3=2
Answer 12946: x1=3, x2=1, x3=2
Answer 12947: x1=1, x2=3, x3=2
Answer 12948: x1=3, x2=1, x3=2
Answer 12949: x1=1, x2=3, x3=2
Answer 12950: x1=1, x2=3, x3=2
Answer 12951: x1=3, x2=1, x3=2
Answer 12952: x1=3, x2=1, x3=2
Answer 12953: x1=1, x2=3, x3=2
Answer 12954: x1=3, x2=1, x3=2
Answer 12955: x1=1, x2=3, x3=2
Answer 12956: x1=3, x2=1, x3=2
Answer 12957: x1=1, x2=3, x3=2
Answer 12958: x1=1, x2=3, x3=2
Answer 12959: x1=3, x2=1, x3=2
Answer 12960: x1=3, x2=1, x3=2
Answer 12961: x1=1, x2=3, x3=2
Answer 12962: x1=3, x2=1, x3=2
Answer 12963: x1=1, x2=3, x3=2
Answer 12964: x1=3, x2=1, x3=2
Answer 12965: x1=1, x2=3, x3=2
Answer 12966: x1=1, x2=3, x3=2
Answer 12967: x1=3, x2=1, x3=2
Answer 12968: x1=3, x2=1, x3=2
Answer 12969: x1=1, x2=3, x3=2
Answer 12970: x1=3, x2=1, x3=2
Answer 12971: x1=1, x2=3, x3=2
Answer 12972: x1=3, x2=1, x3=2
Answer 12973: x1=1, x2=3, x3=2
Answer 12974: x1=1, x2=3, x3=2
Answer 12975: x1=3, x2=1, x3=2
Answer 12976: x1=3, x2=1, x3=2
Answer 12977: x1=1, x2=3, x3=2
Answer 12978: x1=3, x2=1, x3=2
Answer 12979: x1=1, x2=3, x3=2
Answer 12980: x1=3, x2=1, x3=2
Answer 12981: x1=1, x2=3, x3=2
Answer 12982: x1=1, x2=3, x3=2
Answer 12983: x1=3, x2=1, x3=2
Answer 12984: x1=3, x2=1, x3=2
Answer 12985: x1=1, x2=3, x3=2
Answer 12986: x1=3, x2=1, x3=2
Answer 12987: x1=1, x2=3, x3=2
Answer 12988: x1=3, x2=1, x3=2
